retail,categoria,precio_internet,comentario,rating
,hogar,499990.0,"Filtracion de agua por la tapa <span itemprop=description,Hola tube una mala experiencia con la lavadora, en 2 oportunidades se salio la carga completa de agua en el dpto, ademas se filtra el agua por la tapa, tengo que estar constantemente secando el piso por un hilito de agua que filtra ",1.0
,tecnologia,389990.0,"Horrible <span itemprop=description,Compre el producto hace menos de un mes y tendre que usar la garantia viene con una falla ",1.0
,tecnologia,359990.0,"Malisimo <span itemprop=description,Lo probe con varios estilos musicales , con una cierta frecuencia sonaba como chicharra, no recomiendo comprarlos ",1.0
,tecnologia,139990.0,"Pesimo, venia fallado <span itemprop=description,Compre el producto hace aprox un mes y fallo a las 2 semanas de uso, aun no responden por garantiaPesimo servicio ",1.0
,hogar,139990.0,"No funciona <span itemprop=description,La recibi hace un par de semanas y no funciona bien, aspira muy poco, mas parece escoba, y para apagarla tengo que sacarle la bateria, no funciona con el boton No he podido comunicarme con servicio al cliente para devolverla ",1.0
,hogar,269990.0,"Tapa Debil <span itemprop=description,La tapa de esta lavadora es demasiado debil y si no se abre con cuidado se rompera inmediatamente desilusionante ",1.0
,hogar,184990.0,"Pesimo <span itemprop=description,Mala se cae toda el agua y ni si quiera centrifuga pesima ",1.0
,hogar,499990.0,"Mal <span itemprop=description,Aun no la tengo hace tres meses y me ha fallado mas de una vez, hoy fue lo peor, no me bota el agua y el ciclo termina con la ropa llena de agua sin siquiera enjuagar, se supone que es el filtro pero lo saque y estaba limpio, pagar tanto para tener una lavadora que falla tan, luego si pudiera la devolveriaNo recomiendo ",1.0
,tecnologia,389990.0,"Mal sistema operativo <span itemprop=description,Compre esta tv en el ciber y llego todo bien la imagen de ve buena pero el problema comendo cuando trate de ocupar como smartv quedo peegado sin responder botones ni cambiar entrad al punto de tener que apagar y desenchufar para que reaccionara situacion que se repite por lo que he decidido devolver el producto y anular la compra ",1.0
,tecnologia,27990.0,"Muy bueno <span itemprop=description,La bateria cumple con lo especificado ",1.0
,hogar,309990.0,"MALA CALIDAD DE MATERIALES <span itemprop=description,Compre esta cocina aproximadamente un a no y medioLa parte superior donde van los quemadores esta toda rayada antes de haber cumplido un mes; debido a que la parrilla se resbala sola El horno es pesimo se demora demasiado en alcanzar una buena temperatura Las perillas estan todas peladasNo recomiendo este producto ",1.0
,hogar,57990.0,"Perdida de tiempo <span itemprop=description,Producto defectuoso, lo probaron en tienda y nada, perdida de tiempo ",1.0
,hogar,184990.0,"Desepcionada <span itemprop=description,Es muy ruidosa, no lava bienPesima compra, no la recomiendo Es como de 6 kilos no de 9 como dice No la compren ",1.0
,hogar,369990.0,"pesima la lavavillas <span itemprop=description,solo me duro 20 dias funcionando, estoy muy molesta y ademas el servicio tecnico aun no me da una respuesta ",1.0
,tecnologia,349990.0,"Pesimo sonido <span itemprop=description,El sonido es malisimo, se escucha como si el televisor estuviese dentro de una caja Me arrepiento de haber comprado este producto ",1.0
,tecnologia,399990.0,"Puertos de hdmi no funcionan <span itemprop=description,Probe en los 3 puertos de hdmi y ninguno funciona Luego instale con el mismo cable en otro televisor y si funciono Eso quiere decir que los puertos de la tele que ustedes me vendieron estan malos ",1.0
,tecnologia,389990.0,"No cumple con las expectativas <span itemprop=description,Compre este producto y fallo antes del mes de usoMala compra ",1.0
,hogar,399990.0,"producto venia con da nos <span itemprop=description,producto venia con da nos en el embalaje y tapa del refrigerador, con sintomas de haber sido aprisionado contra algo que produjo el da no ",1.0
,hogar,109990.0,"Malo el producto y el servicio <span itemprop=description,Funciono perfecto el primer dia estaba feliz, luego de la primera carga presento funcionamiento erratico, la apague para revisar y limpiar el tambor y nunca mas encendio En la tienda no hacen devoluciones ni hay servicio tecnico, no saben hasta cuando y reclamar por telefono imposible, he llegado a esperar 25 minutos y no responden ",1.0
,hogar,189990.0,"Esta con una falla <span itemprop=description,A veces se pega y no encuentra por si solo el cargador y cuando llega al cargador, no encaja bien y se retrocede,, y vuelve a buscar ",1.0
,hogar,309990.0,"No era lo que esperaba <span itemprop=description,Compre esta cocina y no quede contenta con la compra, ya que todo es muy fragil, no tiene para dorar la lata de abajo es demasiado debil, no quede conforme ",1.0
,tecnologia,669990.0," <span itemprop=description,Me llego trisado, malo el producto ",1.0
,tecnologia,389990.0,"Tv con desperfectos <span itemprop=description,Lo compre y no funciono ",1.0
,tecnologia,139990.0,"Airpods 2 generacion <span itemprop=description,Producto defectuoso, si bien logro escuchar casi todas las llamadas inclusive con total de bateria, el producto se desconecta y la gente no me escucha cuando me llaman ",1.0
,tecnologia,169990.0,"Estan malos <span itemprop=description,Lo compre me llego a casa con eso no hya problema Pero salio malo un airpod no emite sonido ",1.0
,hogar,479990.0,"No vale lo que cuesta, la devolvi <span itemprop=description,Nunca se conecto con la app, a veces no volvia a la base, tiene potencia pero hace mucho ruido por lo que hay que encerrarla, la devolvi Ahora tengo una mas barata mucho mejor ",1.0
,hogar,139990.0,"Dejo de funcionar <span itemprop=description,Parecia buen producto pero de un dia para otro dejo de funcionar, tiene cuatro meses ",1.0
,hogar,82990.0,"Fallo a la semana <span itemprop=description,No tiene ni un mes de uso y ya fallo, llamo por servicio tecnico y paris no responde! espero agilicen el tema ",1.0
,hogar,184990.0,"No me gusto <span itemprop=description,Muy chico el tambor,es de nueve kilosPero parece de 5 ",1.0
,tecnologia,389990.0,"Pesima compra <span itemprop=description,Una semana con este tv y regularmente falla quedandose pegado, no hay tecla que funcione, ni volumen Hay que desenchufar para que pueda funcionar normal nuevamente ",1.0
,tecnologia,299990.0,"audio pesimo, no lo compren <span itemprop=description,El volumen de bluetooth es demasiado bajo y no tiene salida de audio stereo para auriculares inalambricos No lo recomiendo ",1.0
,tecnologia,649990.0,"Llego con falla <span itemprop=description,El producto al encender presenta imagen con lineas de fondo y en un sector de la pantalla da la sensacion que esta quebrado por dentro, porque al estar apagado la pantalla se ve normal Llame servicio al cliente y me eondican que debo llevarlo a una de sus tiendas para que lo evalue servicio tecnico ",1.0
,hogar,309990.0,"Pesima <span itemprop=description,Compre ase un mes el producto malo malo me guie por la marca y fue la peor desicion el fogon grande me tirna  ",1.0
,hogar,209990.0,"Producto no cumple especificaciones! <span itemprop=description,Paris siempre cumple con sus entregas, por lo menos esa es mi experiencia, pero del producto, no quede satisfecha, se supone que es de 9,5 kg y tiene menos capacidad que la mademsa que tengo de 75 kg Asi que obligada a lavar en otro lado los plumones y frazadas ",1.0
,hogar,82990.0,"Problemas al hacer pan <span itemprop=description,Compre este producto un poco mas caro que otras marcas pensando en que seria mejor, pero no he logrado que haga un buen pan , la masa sube al principio y despues baja, tal vez no estoy haciendo bien las instrucciones ",1.0
,hogar,229990.0,"No cumple su funcion <span itemprop=description,Quiero devolverlo y la pagina web no me deja Me arroja error ",1.0
,belleza,82000.0,            excelente          ,1.0
,belleza,32790.0,            excelente          ,1.0
,belleza,31500.0,            Rapido muy bueno          ,1.0
,belleza,12990.0,"            muy buen producto, llego enseguida          ",1.0
,belleza,21800.0,            muy bueno          ,1.0
,tecnologia,77990.0,            Muy buen producto y llego muy rapido          ,1.0
,videojuegos,77990.0,            Muy buen producto y llego muy rapido          ,1.0
,belleza,53000.0,            Llego dentro de los plazos          ,1.0
,tecnologia,239990.0,"            Muy buen celular, calidad, precio recomendado          ",1.0
,belleza,24990.0,"            Excelente producto, llego antes de lo esperado          ",1.0
,belleza,98990.0,"Lo llevo usando mas de un mes y no veo ningun cambio, en realidad no sirve para nada, no se los recomiendo, segun la resena del producto este haria efecto en dos semanas pero no es asi, pesimo producto",1.0
,moda,4190.0,Talla grande pero pequeno,1.0
,moda,9090.0,"Horrible la polera, cuadrada sin forma gigante, pesima compra, la devolvere",1.0
,moda,9090.0,En la parte de abajo viene mal cortada y sin terminacion,1.0
,moda,10490.0,"Polera extremadamente corta, recomiendo comprar 2 tallas para que quede como croptop La voy a cambiar",1.0
,moda,6990.0,"La talla no es la indicada, compre una M parece L hasta XL y la confeccion no es muy buena",1.0
,moda,17490.0,"no lo compren , no vale la pena",1.0
,moda,11890.0,"Pesima calidad, se lleno de motas a la segunda postura!",1.0
,moda,13990.0,Muy mala calidad,1.0
,moda,9090.0,La pollera es super corta mido 167 normalmente soy talla L pero compre xl para que me quedara mas larga y me quedo super corta,1.0
,moda,11890.0,"La blusa es linda pero el material pesimo La he ocupado 2 veces y desde la primera vez que me la puse, los detalles de las margaritas en la tela se fueron soltando y cayendopesima calidad Ademas la tela es muy sintetica, es muy parecida a la tela para visillo (cortina)",1.0
,moda,11890.0,"No son las dimensiones esperadas y ademas la forma De Los hombros muy grandes y deformada Noo lo recomiendo para nada,",1.0
,tecnologia,509990.0,"Se calienta demasiado Y las teclas se salieron producto nuevo, yo en si no lo recomiendo por el precio elevado",1.0
,tecnologia,119990.0,Pesimo producto poco uso y ya se tiene que ir a servicio tecnico,1.0
,tecnologia,56990.0,Pesimo mala compra no duro mas de 3 meses problemas de carga y sistema horrible!!!!,1.0
,tecnologia,46990.0,Pesimo no duro ni 3 meses problemas con la bateria y sistema horrible!!!!,1.0
,hogar,219990.0,"mal producto, se armo y todo queda descuadrado los cajones , los colores no combinan noo lo compren",1.0
,hogar,199990.0,"Pesimo, duro, se le sienten los resortes, no lo compren",1.0
,hogar,57990.0,"Es horrible! Lo compre y el color no tiene nada que ver a la foto, es muy distinto y el material muy feo Totalmente decepcionada con la marca   lo tuve que devolver",1.0
,hogar,529990.0,Es un pesimo producto no dura mas de 4 anos y luego se hunde dando dolor lumbar,1.0
,hogar,129990.0, La peor compra que he hecho en mi vida! Apenas tiene dos meses y ya tiene un hueco marcado,1.0
,hogar,229990.0,"Horrible colchon, se hunde de las orillas,ya que tiene una marco de esponja y solo el centro es colchon Aparte que no se puede sacar bien la funda para acomodar las esquinas ya que da la corriente la parte de los resortes del centro",1.0
,hogar,119990.0,"el colchon es mas corto, como 15cm",1.0
,hogar,109990.0,"Estoy desde el 9 de junio esperando que me retiren el producto, el tamanano no corresponde a una cama de 2 plazas normal Pesimo servicio",1.0
,hogar,99990.0,"Pesimo producto lo compre el 14 de mayo para mi hijo , y esta todo hundido , no lo recomiendo",1.0
,hogar,349990.0,Se hunde a los costados y es mas alto en el centro No lo recomiendo,1.0
,hogar,339990.0,"Pesimo producto Llevamos 1 ano desde la compra y a los 2 meses se hizo un hoyo a cada uno de los lados, provocando un pesimo dormir",1.0
,hogar,159990.0,"Lo compre por que era Rosen, al principio estaba bien pero ya llevo un ano y despierto como si me hubiese atropellado un tren de lo suelto que esta y eso que  solo duermo yo de 70 kilos",1.0
,hogar,179990.0,Mal producto duele laespalda,1.0
,hogar,189990.0,"La peor compra de mi vida, se hunde por mas que lo des vuelta, a los 6 meses ya no se puede dormir en el No comprar",1.0
,hogar,119990.0,"Es horrible de malo, se desarma sola, las manillas se salen por que ceden los pernos Muy malo el producto no lo recomiendo",1.0
,hogar,349990.0,Pesima experiencia con cic Termine regalando la cama y perdi toda mi plata Dormia horrible,1.0
,hogar,12490.0,Mala calidad muy tieza la sabana no me gusto,1.0
,hogar,32990.0,Muy mala calidad,1.0
,hogar,9090.0,"Pesimo producto, muy mala calidad",1.0
,hogar,21990.0,"Son tiesas y arrugadas Nada agradables al tacto, por ese precio se puede comprar algo mejor",1.0
,hogar,27990.0,Sabanas de muy mala calidad Transparente y aspera No es de 300 hilos definitivamente,1.0
,hogar,12690.0,Luego de 3 meses las sabanas de destineron totalmente,1.0
,hogar,32990.0,"Es hermoso el plumon, pero en el lado plomo venia  manchado con un producto similar a cloro o directamente es cloro, me percate al momento de ir a colocarlo a mi cama",1.0
,hogar,119990.0,Foto vs realidad harto que desearsi lo hubiese visto en latienda no lo compro ,1.0
,hogar,34990.0,Ni si quiera califica como almohada Pesimo producto La peor compra Viene solo con la mitad de relleno Incomoda,1.0
,hogar,27990.0,"Es dura, no la compre",1.0
,hogar,41990.0,"Hola, totalmente diferente original, le falta agujeros microperforados, es mas alta y dura, que lastima cambiaron materiales de la original que era perfecta",1.0
,hogar,139990.0,"No recomiendo este producto, lo compre hace tres meses y cic me ha realizado 2 veces reposicion por fallas, ahora se esta procesando una tercera reposicion, muy mala eleccion, lo barato cuesta caro",1.0
,hogar,159990.0,"Pesima calidad, no lo recomiendo  tiene dos meses y los resortes  suenan ",1.0
